contig_name,prediction,prediction_score
ICTVTaxoChallenge_427002,Inoviridae,0.20470954
ICTVTaxoChallenge_976554,Sepvirinae,0.8696341
ICTVTaxoChallenge_148386,Steitzviridae,1
ICTVTaxoChallenge_481220,Mymonaviridae,1
ICTVTaxoChallenge_568809,Adenoviridae,1
ICTVTaxoChallenge_320143,Kyanoviridae,1
ICTVTaxoChallenge_650742,Gracegardnervirinae,1
ICTVTaxoChallenge_595113,Kyanoviridae,1
ICTVTaxoChallenge_443028,Bromoviridae,1
ICTVTaxoChallenge_464966,Mimiviridae,1
ICTVTaxoChallenge_209382,Bronfenbrennervirinae,0.25519422
ICTVTaxoChallenge_981104,Pahexavirus,1
ICTVTaxoChallenge_331844,Alexandravirus,1
ICTVTaxoChallenge_58006,Zobellviridae,1
ICTVTaxoChallenge_864732,Aliceevansviridae,1
ICTVTaxoChallenge_235479,Papillomaviridae,1
ICTVTaxoChallenge_749658,Autographiviridae,1
ICTVTaxoChallenge_143968,Alexandravirus,1
ICTVTaxoChallenge_522264,Mimiviridae,1
ICTVTaxoChallenge_840890,Hepeviridae,1
ICTVTaxoChallenge_782520,Straboviridae,1
ICTVTaxoChallenge_104537,Coronaviridae,1
ICTVTaxoChallenge_205729,Adenoviridae,1
ICTVTaxoChallenge_595852,Papillomaviridae,1
ICTVTaxoChallenge_242330,Chaseviridae,0.1312475
ICTVTaxoChallenge_822452,Papillomaviridae,1
ICTVTaxoChallenge_797213,Autographiviridae,1
ICTVTaxoChallenge_732917,Papillomaviridae,1
ICTVTaxoChallenge_78334,Herelleviridae,1
ICTVTaxoChallenge_690176,Baculoviridae,1
ICTVTaxoChallenge_900391,Geminiviridae,1
ICTVTaxoChallenge_85795,Ounavirinae,1
ICTVTaxoChallenge_240255,Peduoviridae,1
ICTVTaxoChallenge_235491,Andromedavirus,1
ICTVTaxoChallenge_984910,Drexlerviridae,1
ICTVTaxoChallenge_434454,Papillomaviridae,0.47154158
ICTVTaxoChallenge_657116,Pahexavirus,1
ICTVTaxoChallenge_565340,Autographiviridae,1
ICTVTaxoChallenge_902007,Atkinsviridae,1
ICTVTaxoChallenge_521330,Tybeckvirinae,1
ICTVTaxoChallenge_518996,Peduoviridae,1
ICTVTaxoChallenge_260341,Intestiviridae,1
ICTVTaxoChallenge_601335,Skunavirus,0.3055851
ICTVTaxoChallenge_329864,Autographiviridae,1
ICTVTaxoChallenge_7142,Geminiviridae,1
ICTVTaxoChallenge_462901,Autographiviridae,1
ICTVTaxoChallenge_516543,Picornaviridae,1
ICTVTaxoChallenge_530489,Demerecviridae,1
ICTVTaxoChallenge_778421,Vilmaviridae,0.76789594
ICTVTaxoChallenge_138309,Solemoviridae,1
ICTVTaxoChallenge_351387,Hendrixvirinae,0.74210936
ICTVTaxoChallenge_797749,Orthoherpesviridae,1
ICTVTaxoChallenge_123762,Geminiviridae,1
ICTVTaxoChallenge_376063,Fiersviridae,1
ICTVTaxoChallenge_467033,Efquatrovirus,0.3635451
ICTVTaxoChallenge_231886,Skunavirus,1
ICTVTaxoChallenge_785518,Phenuiviridae,1
ICTVTaxoChallenge_240618,Genomoviridae,0.22474298
ICTVTaxoChallenge_301507,Togaviridae,1
ICTVTaxoChallenge_225750,Aliceevansviridae,0.9884581
ICTVTaxoChallenge_103650,Pleolipoviridae,1
ICTVTaxoChallenge_776506,Mymonaviridae,1
ICTVTaxoChallenge_808914,Mimiviridae,0.82515067
ICTVTaxoChallenge_93851,Herelleviridae,1
ICTVTaxoChallenge_968328,Ceduovirus,1
ICTVTaxoChallenge_853545,Bclasvirinae,1
ICTVTaxoChallenge_679501,Geminiviridae,1
ICTVTaxoChallenge_319010,Geminiviridae,0.84813035
ICTVTaxoChallenge_152759,Straboviridae,1
ICTVTaxoChallenge_841875,Adenoviridae,1
ICTVTaxoChallenge_859557,Herelleviridae,0.23131002
ICTVTaxoChallenge_941165,Herelleviridae,1
ICTVTaxoChallenge_810592,Peduoviridae,0.34744978
ICTVTaxoChallenge_838645,Suoliviridae,1
ICTVTaxoChallenge_464313,Genomoviridae,0.103459895
ICTVTaxoChallenge_101959,Rhabdoviridae,1
ICTVTaxoChallenge_552797,Ackermannviridae,1
ICTVTaxoChallenge_544036,Inoviridae,1
ICTVTaxoChallenge_351469,Pahexavirus,1
ICTVTaxoChallenge_479830,Pseudoviridae,1
ICTVTaxoChallenge_967601,Hepadnaviridae,1
ICTVTaxoChallenge_203685,Aliceevansviridae,0.95341516
ICTVTaxoChallenge_648094,Herelleviridae,1
ICTVTaxoChallenge_578999,Bclasvirinae,1
ICTVTaxoChallenge_554245,Geminiviridae,1
ICTVTaxoChallenge_245139,Benedictvirus,0.17687291
ICTVTaxoChallenge_880785,Chimalliviridae,1
ICTVTaxoChallenge_210896,Iridoviridae,1
ICTVTaxoChallenge_90446,Gracegardnervirinae,1
ICTVTaxoChallenge_47537,Herelleviridae,1
ICTVTaxoChallenge_468476,Rhabdoviridae,1
ICTVTaxoChallenge_460150,Rudiviridae,1
ICTVTaxoChallenge_164495,Ackermannviridae,1
ICTVTaxoChallenge_832010,Papillomaviridae,1
ICTVTaxoChallenge_280047,Demerecviridae,1
ICTVTaxoChallenge_988251,Kutznervirinae,1
ICTVTaxoChallenge_809415,Asfarviridae,0.29795235
ICTVTaxoChallenge_210583,Caulimoviridae,0.38532308
ICTVTaxoChallenge_214826,Korravirus,1
ICTVTaxoChallenge_978475,Alexandravirus,0.15879004
ICTVTaxoChallenge_548071,Asfarviridae,1
ICTVTaxoChallenge_480079,Dolichocephalovirinae,1
ICTVTaxoChallenge_593030,Guernseyvirinae,1
ICTVTaxoChallenge_740356,Demerecviridae,1
ICTVTaxoChallenge_59890,Drexlerviridae,1
ICTVTaxoChallenge_423206,Straboviridae,1
ICTVTaxoChallenge_166958,Benedictvirus,0.18263142
ICTVTaxoChallenge_214904,Inoviridae,0.19479935
ICTVTaxoChallenge_609305,Amalgaviridae,1
ICTVTaxoChallenge_979388,Autographiviridae,1
ICTVTaxoChallenge_172970,Autographiviridae,1
ICTVTaxoChallenge_876086,Azeevirinae,0.15837847
ICTVTaxoChallenge_777536,Paclarkvirus,0.62001264
ICTVTaxoChallenge_890640,Autographiviridae,1
ICTVTaxoChallenge_332102,Peduoviridae,1
ICTVTaxoChallenge_589493,Papillomaviridae,1
ICTVTaxoChallenge_499781,Adenoviridae,1
ICTVTaxoChallenge_724122,Triavirus,0.43248343
ICTVTaxoChallenge_32399,Straboviridae,1
ICTVTaxoChallenge_623183,Inoviridae,1
ICTVTaxoChallenge_911816,Genomoviridae,1
ICTVTaxoChallenge_619062,Geminiviridae,1
ICTVTaxoChallenge_608359,Aliceevansviridae,1
ICTVTaxoChallenge_68532,Chimalliviridae,1
ICTVTaxoChallenge_104824,Gracegardnervirinae,0.06987904
ICTVTaxoChallenge_660457,Suoliviridae,1
ICTVTaxoChallenge_121217,Nudiviridae,1
ICTVTaxoChallenge_551813,Circoviridae,0.18577847
ICTVTaxoChallenge_473852,Vequintavirinae,0.19835502
ICTVTaxoChallenge_99873,Azeredovirinae,0.44676787
ICTVTaxoChallenge_979307,Obolenskvirus,1
ICTVTaxoChallenge_736618,Efquatrovirus,1
ICTVTaxoChallenge_916210,Pahexavirus,1
ICTVTaxoChallenge_74145,Zierdtviridae,0.15993196
ICTVTaxoChallenge_404912,Chuviridae,1
ICTVTaxoChallenge_958701,Baculoviridae,1
ICTVTaxoChallenge_19484,Baculoviridae,1
ICTVTaxoChallenge_405341,Pleolipoviridae,1
ICTVTaxoChallenge_866448,Guarnerosvirinae,0.15370823
ICTVTaxoChallenge_683715,Nymbaxtervirinae,0.2761504
ICTVTaxoChallenge_546121,Benedictvirus,0.26137796
ICTVTaxoChallenge_779676,Phycodnaviridae,0.12681337
ICTVTaxoChallenge_612976,Fiersviridae,1
ICTVTaxoChallenge_341347,Aliusviridae,1
ICTVTaxoChallenge_874758,Vilmaviridae,0.7891262
ICTVTaxoChallenge_901885,Gracegardnervirinae,0.9774705
ICTVTaxoChallenge_535570,Baculoviridae,1
ICTVTaxoChallenge_583672,Korravirus,1
ICTVTaxoChallenge_208008,Stanwilliamsviridae,1
ICTVTaxoChallenge_511703,Caulimoviridae,1
ICTVTaxoChallenge_684877,Mitoviridae,1
ICTVTaxoChallenge_332139,Parvoviridae,1
ICTVTaxoChallenge_930954,Atkinsviridae,1
ICTVTaxoChallenge_904764,Vividuovirus,0.5358333
ICTVTaxoChallenge_519480,Straboviridae,1
ICTVTaxoChallenge_745851,Geminiviridae,1
ICTVTaxoChallenge_838916,Betaflexiviridae,1
ICTVTaxoChallenge_489040,Inoviridae,1
ICTVTaxoChallenge_532359,Picornaviridae,0.43422997
ICTVTaxoChallenge_107019,Chimalliviridae,1
ICTVTaxoChallenge_897916,Genomoviridae,0.12910843
ICTVTaxoChallenge_701939,Baculoviridae,1
ICTVTaxoChallenge_52472,Parvoviridae,1
ICTVTaxoChallenge_442591,Geminiviridae,1
ICTVTaxoChallenge_912413,Parvoviridae,1
ICTVTaxoChallenge_184362,Arquatrovirinae,1
ICTVTaxoChallenge_797609,Backyardiganvirus,0.2291427
ICTVTaxoChallenge_204330,Straboviridae,1
ICTVTaxoChallenge_957135,Rhabdoviridae,1
ICTVTaxoChallenge_13979,Iridoviridae,1
ICTVTaxoChallenge_638238,Schitoviridae,1
ICTVTaxoChallenge_187338,Steitzviridae,0.25256202
ICTVTaxoChallenge_980044,Chaseviridae,1
ICTVTaxoChallenge_589596,Autographiviridae,1
ICTVTaxoChallenge_832798,Herelleviridae,1
ICTVTaxoChallenge_289510,Azeredovirinae,1
ICTVTaxoChallenge_97190,Retroviridae,1
ICTVTaxoChallenge_317208,Picornaviridae,0.1529998
ICTVTaxoChallenge_145595,Blumeviridae,1
ICTVTaxoChallenge_893971,Gordonclarkvirinae,0.5076365
ICTVTaxoChallenge_221161,Rhabdoviridae,1
ICTVTaxoChallenge_159324,Straboviridae,1
ICTVTaxoChallenge_963871,Fromanvirus,0.12762578
ICTVTaxoChallenge_37344,Papillomaviridae,1
ICTVTaxoChallenge_270723,Suoliviridae,1
ICTVTaxoChallenge_836977,Closteroviridae,1
ICTVTaxoChallenge_612373,Salasmaviridae,1
ICTVTaxoChallenge_767545,Geminiviridae,0.084168695
ICTVTaxoChallenge_533758,Orthoherpesviridae,1
ICTVTaxoChallenge_980493,Rhabdoviridae,1
ICTVTaxoChallenge_909101,Straboviridae,1
ICTVTaxoChallenge_460476,Geminiviridae,0.07218472
ICTVTaxoChallenge_200231,Aliceevansviridae,1
ICTVTaxoChallenge_226147,Inoviridae,1
ICTVTaxoChallenge_155491,Circoviridae,1
ICTVTaxoChallenge_55563,Peduoviridae,1
ICTVTaxoChallenge_132683,Paramyxoviridae,1
ICTVTaxoChallenge_732782,Kutznervirinae,1
ICTVTaxoChallenge_441286,Autographiviridae,1
ICTVTaxoChallenge_739882,Chimalliviridae,1
ICTVTaxoChallenge_812332,Kanorauviridae,0.20052399
ICTVTaxoChallenge_176388,Fernvirus,1
ICTVTaxoChallenge_983970,Papillomaviridae,1
ICTVTaxoChallenge_426575,Backyardiganvirus,0.2322821
ICTVTaxoChallenge_439565,Autographiviridae,1
ICTVTaxoChallenge_790617,Picornaviridae,0.22724317
ICTVTaxoChallenge_888724,Stanwilliamsviridae,1
ICTVTaxoChallenge_497054,Rhabdoviridae,1
ICTVTaxoChallenge_623,Peduoviridae,1
ICTVTaxoChallenge_922780,Zierdtviridae,1
ICTVTaxoChallenge_976938,Autographiviridae,1
ICTVTaxoChallenge_193856,Peduoviridae,1
ICTVTaxoChallenge_667204,Solemoviridae,1
ICTVTaxoChallenge_789442,Baculoviridae,1
ICTVTaxoChallenge_132036,Beenievirus,0.35951462
ICTVTaxoChallenge_262847,Azeredovirinae,0.7234474
ICTVTaxoChallenge_790751,Geminiviridae,1
ICTVTaxoChallenge_358811,Ounavirinae,1
ICTVTaxoChallenge_225611,Straboviridae,1
ICTVTaxoChallenge_145423,Smacoviridae,0.26888266
ICTVTaxoChallenge_476014,Virgaviridae,1
ICTVTaxoChallenge_915715,Tobaniviridae,1
ICTVTaxoChallenge_844519,Fiersviridae,1
ICTVTaxoChallenge_604991,Papillomaviridae,1
ICTVTaxoChallenge_493764,Pahexavirus,1
ICTVTaxoChallenge_37905,Bclasvirinae,1
ICTVTaxoChallenge_148669,Autographiviridae,1
ICTVTaxoChallenge_310202,Hendrixvirinae,0.48559192
ICTVTaxoChallenge_567500,Steitzviridae,1
ICTVTaxoChallenge_788378,Benedictvirus,0.27544177
ICTVTaxoChallenge_175581,Orthoherpesviridae,1
ICTVTaxoChallenge_389142,Nyamiviridae,1
ICTVTaxoChallenge_422388,Aliceevansviridae,0.54048204
ICTVTaxoChallenge_732598,Autographiviridae,1
ICTVTaxoChallenge_73047,Aliceevansviridae,0.28671363
ICTVTaxoChallenge_619315,Casjensviridae,1
ICTVTaxoChallenge_661173,Betaflexiviridae,1
ICTVTaxoChallenge_289762,Togaviridae,1
ICTVTaxoChallenge_904716,Anelloviridae,0.876181
ICTVTaxoChallenge_741247,Mymonaviridae,1
ICTVTaxoChallenge_178986,Vilmaviridae,0.5706155
ICTVTaxoChallenge_657343,Autographiviridae,1
ICTVTaxoChallenge_700711,Skunavirus,1
ICTVTaxoChallenge_535301,Straboviridae,1
ICTVTaxoChallenge_282553,Pbunavirus,1
ICTVTaxoChallenge_380430,Autographiviridae,1
ICTVTaxoChallenge_961340,Fiersviridae,1
ICTVTaxoChallenge_983180,Demerecviridae,1
ICTVTaxoChallenge_757046,Gclasvirinae,0.09519972
ICTVTaxoChallenge_605278,Metaviridae,1
ICTVTaxoChallenge_1684,Vilyaviridae,1
ICTVTaxoChallenge_411397,Fromanvirus,1
ICTVTaxoChallenge_84113,Pclasvirinae,0.49453375
ICTVTaxoChallenge_890473,Betaflexiviridae,1
ICTVTaxoChallenge_904548,Caulimoviridae,1
ICTVTaxoChallenge_727407,Aliceevansviridae,1
ICTVTaxoChallenge_29554,Nudiviridae,1
ICTVTaxoChallenge_54775,Autographiviridae,1
ICTVTaxoChallenge_170517,Backyardiganvirus,0.2764784
ICTVTaxoChallenge_252016,Bclasvirinae,1
ICTVTaxoChallenge_376318,Fiersviridae,1
ICTVTaxoChallenge_176179,Autographiviridae,1
ICTVTaxoChallenge_501458,Gracegardnervirinae,1
ICTVTaxoChallenge_270669,Chuviridae,1
ICTVTaxoChallenge_603063,Fuselloviridae,1
ICTVTaxoChallenge_655106,Peduoviridae,1
ICTVTaxoChallenge_154014,Aliceevansviridae,1
ICTVTaxoChallenge_61482,Orthoherpesviridae,1
ICTVTaxoChallenge_245930,Orthoherpesviridae,1
ICTVTaxoChallenge_305618,Pbunavirus,1
ICTVTaxoChallenge_98998,Geminiviridae,1
ICTVTaxoChallenge_904384,Casadabanvirus,0.42786324
ICTVTaxoChallenge_213269,Aliceevansviridae,1
ICTVTaxoChallenge_755780,Pclasvirinae,0.22162998
ICTVTaxoChallenge_667142,Baculoviridae,1
ICTVTaxoChallenge_605629,Picornaviridae,0.6365561
ICTVTaxoChallenge_242889,Drexlerviridae,0.20575762
ICTVTaxoChallenge_825739,Ceeclamvirinae,1
ICTVTaxoChallenge_474461,Closteroviridae,0.44766715
ICTVTaxoChallenge_328971,Picornaviridae,1
ICTVTaxoChallenge_347162,Mimiviridae,0.10878676
ICTVTaxoChallenge_101053,Nymbaxtervirinae,0.30497798
ICTVTaxoChallenge_233363,Drexlerviridae,1
ICTVTaxoChallenge_900924,Inoviridae,1
ICTVTaxoChallenge_871019,Adenoviridae,1
ICTVTaxoChallenge_118300,Atkinsviridae,1
ICTVTaxoChallenge_340926,Schitoviridae,1
ICTVTaxoChallenge_553557,Schitoviridae,1
ICTVTaxoChallenge_612880,Parvoviridae,1
ICTVTaxoChallenge_143659,Stanwilliamsviridae,1
ICTVTaxoChallenge_407605,Steitzviridae,1
ICTVTaxoChallenge_832686,Straboviridae,1
ICTVTaxoChallenge_687230,Herelleviridae,1
ICTVTaxoChallenge_652809,Stephanstirmvirinae,1
ICTVTaxoChallenge_179266,Pahexavirus,1
ICTVTaxoChallenge_108329,Azeevirinae,1
ICTVTaxoChallenge_82723,Zobellviridae,1
ICTVTaxoChallenge_433188,Skunavirus,1
ICTVTaxoChallenge_436703,Autographiviridae,1
ICTVTaxoChallenge_983680,Vequintavirinae,1
ICTVTaxoChallenge_220503,Caliciviridae,1
ICTVTaxoChallenge_218927,Benedictvirus,0.05824729
ICTVTaxoChallenge_606688,Wizardvirus,1
ICTVTaxoChallenge_61941,Rhabdoviridae,1
ICTVTaxoChallenge_756081,Geminiviridae,1
ICTVTaxoChallenge_413449,Geminiviridae,1
ICTVTaxoChallenge_131010,Nclasvirinae,0.49656844
ICTVTaxoChallenge_865643,Paramyxoviridae,1
ICTVTaxoChallenge_897091,Adenoviridae,1
ICTVTaxoChallenge_727901,Ceeclamvirinae,1
ICTVTaxoChallenge_853390,Bclasvirinae,0.2577453
ICTVTaxoChallenge_430483,Azeredovirinae,0.44308653
ICTVTaxoChallenge_722271,Fiersviridae,1
ICTVTaxoChallenge_378871,Vividuovirus,0.66336423
ICTVTaxoChallenge_435194,Picornaviridae,0.46136305
ICTVTaxoChallenge_120716,Picornaviridae,0.65126085
ICTVTaxoChallenge_959169,Jameshumphriesvirinae,1
ICTVTaxoChallenge_563829,Pleolipoviridae,1
ICTVTaxoChallenge_512184,Poxviridae,1
ICTVTaxoChallenge_45222,Vividuovirus,0.6576877
ICTVTaxoChallenge_200786,Wbetavirus,0.32569245
ICTVTaxoChallenge_65764,Stephanstirmvirinae,1
ICTVTaxoChallenge_802340,Inoviridae,0.22526437
ICTVTaxoChallenge_588004,Geminiviridae,1
ICTVTaxoChallenge_941699,Pbunavirus,1
ICTVTaxoChallenge_31144,Iridoviridae,1
ICTVTaxoChallenge_170509,Weiservirinae,1
ICTVTaxoChallenge_394625,Poxviridae,1
ICTVTaxoChallenge_663069,Vividuovirus,0.6576877
ICTVTaxoChallenge_298687,Gordonvirus,0.3660656
ICTVTaxoChallenge_489852,Geminiviridae,1
ICTVTaxoChallenge_186856,Pbunavirus,1
ICTVTaxoChallenge_421796,Casjensviridae,1
ICTVTaxoChallenge_993458,Autographiviridae,1
ICTVTaxoChallenge_373759,Lipothrixviridae,1
ICTVTaxoChallenge_833705,Pleolipoviridae,1
ICTVTaxoChallenge_89500,Tectiviridae,1
ICTVTaxoChallenge_314661,Parvoviridae,1
ICTVTaxoChallenge_676159,Weiservirinae,1
ICTVTaxoChallenge_472868,Fiersviridae,1
ICTVTaxoChallenge_17305,Polyomaviridae,1
ICTVTaxoChallenge_183260,Rhabdoviridae,1
ICTVTaxoChallenge_910052,Drexlerviridae,1
ICTVTaxoChallenge_577034,Geminiviridae,1
ICTVTaxoChallenge_990550,Herelleviridae,1
ICTVTaxoChallenge_567719,Pleolipoviridae,1
ICTVTaxoChallenge_278942,Gordonclarkvirinae,1
ICTVTaxoChallenge_603204,Chimalliviridae,1
ICTVTaxoChallenge_503048,Autographiviridae,1
ICTVTaxoChallenge_419186,Sepvirinae,1
ICTVTaxoChallenge_808533,Gordonclarkvirinae,0.54062986
ICTVTaxoChallenge_976992,Geminiviridae,1
ICTVTaxoChallenge_994390,Gracegardnervirinae,1
ICTVTaxoChallenge_66742,Herelleviridae,1
ICTVTaxoChallenge_77711,Aliceevansviridae,1
ICTVTaxoChallenge_386554,Pahexavirus,1
ICTVTaxoChallenge_760053,Fernvirus,1
ICTVTaxoChallenge_799727,Arquatrovirinae,1
ICTVTaxoChallenge_792955,Suoliviridae,1
ICTVTaxoChallenge_531744,Virgaviridae,1
ICTVTaxoChallenge_183307,Pahexavirus,1
ICTVTaxoChallenge_25115,Closteroviridae,1
ICTVTaxoChallenge_170308,Pahexavirus,1
ICTVTaxoChallenge_758507,Betaflexiviridae,0.16445333
ICTVTaxoChallenge_6231,Skunavirus,1
ICTVTaxoChallenge_654883,Iridoviridae,1
ICTVTaxoChallenge_960017,Autographiviridae,1
ICTVTaxoChallenge_258025,Autographiviridae,1
ICTVTaxoChallenge_348758,Drexlerviridae,1
ICTVTaxoChallenge_231316,Astroviridae,1
ICTVTaxoChallenge_564222,Papillomaviridae,0.8575758
ICTVTaxoChallenge_625754,Adenoviridae,1
ICTVTaxoChallenge_697622,Geminiviridae,0.11079785
ICTVTaxoChallenge_350618,Baculoviridae,1
ICTVTaxoChallenge_454443,Demerecviridae,1
ICTVTaxoChallenge_332797,Asfarviridae,1
ICTVTaxoChallenge_728834,Joanripponvirinae,0.89259493
ICTVTaxoChallenge_211708,Adenoviridae,1
ICTVTaxoChallenge_16227,Herelleviridae,0.33695835
ICTVTaxoChallenge_154407,Zierdtviridae,1
ICTVTaxoChallenge_497888,Gracegardnervirinae,1
ICTVTaxoChallenge_896998,Rhabdoviridae,1
ICTVTaxoChallenge_908633,Azeredovirinae,1
ICTVTaxoChallenge_34555,Rudiviridae,1
ICTVTaxoChallenge_558469,Chimalliviridae,1
ICTVTaxoChallenge_405218,Gordonvirus,0.36233503
ICTVTaxoChallenge_354285,Peduoviridae,1
ICTVTaxoChallenge_86086,Mesoniviridae,1
ICTVTaxoChallenge_368230,Filoviridae,1
ICTVTaxoChallenge_485275,Herelleviridae,1
ICTVTaxoChallenge_663197,Autographiviridae,1
ICTVTaxoChallenge_419089,Casjensviridae,1
ICTVTaxoChallenge_444522,Aliceevansviridae,1
ICTVTaxoChallenge_24595,Genomoviridae,1
ICTVTaxoChallenge_871033,Poxviridae,1
ICTVTaxoChallenge_8706,Tombusviridae,1
ICTVTaxoChallenge_535169,Arquatrovirinae,1
ICTVTaxoChallenge_952826,Geminiviridae,1
ICTVTaxoChallenge_414472,Gordonclarkvirinae,0.5021901
ICTVTaxoChallenge_839568,Autographiviridae,1
ICTVTaxoChallenge_360252,Autographiviridae,1
ICTVTaxoChallenge_946844,Chimalliviridae,1
ICTVTaxoChallenge_998416,Circoviridae,1
ICTVTaxoChallenge_309252,Aliceevansviridae,1
ICTVTaxoChallenge_707475,Alloherpesviridae,1
ICTVTaxoChallenge_863030,Asfarviridae,1
ICTVTaxoChallenge_434041,Geminiviridae,1
ICTVTaxoChallenge_977078,Rhabdoviridae,1
ICTVTaxoChallenge_563820,Herelleviridae,0.5929904
ICTVTaxoChallenge_65022,Wizardvirus,0.14546864
ICTVTaxoChallenge_848779,Pbunavirus,1
ICTVTaxoChallenge_622992,Picornaviridae,1
ICTVTaxoChallenge_875205,Backyardiganvirus,0.25875986
ICTVTaxoChallenge_709526,Inoviridae,0.7154104
ICTVTaxoChallenge_583261,Chimalliviridae,1
ICTVTaxoChallenge_392062,Flaviviridae,1
ICTVTaxoChallenge_424543,Hendrixvirinae,0.49028245
ICTVTaxoChallenge_845124,Pahexavirus,1
ICTVTaxoChallenge_222477,Skunavirus,0.48303154
ICTVTaxoChallenge_448392,Kutznervirinae,0.25488862
ICTVTaxoChallenge_615316,Dolichocephalovirinae,0.111399785
ICTVTaxoChallenge_943005,Weiservirinae,1
ICTVTaxoChallenge_84300,Inoviridae,1
ICTVTaxoChallenge_556232,Asfarviridae,1
ICTVTaxoChallenge_568686,Pleolipoviridae,1
ICTVTaxoChallenge_396960,Bronfenbrennervirinae,0.507213
ICTVTaxoChallenge_178115,Mesyanzhinovviridae,0.76156753
ICTVTaxoChallenge_854030,Genomoviridae,1
ICTVTaxoChallenge_134052,Peduoviridae,1
ICTVTaxoChallenge_618467,Orthoherpesviridae,1
ICTVTaxoChallenge_960932,Schitoviridae,1
ICTVTaxoChallenge_764264,Straboviridae,1
ICTVTaxoChallenge_419170,Salasmaviridae,1
ICTVTaxoChallenge_738617,Retroviridae,1
ICTVTaxoChallenge_780774,Peduoviridae,1
ICTVTaxoChallenge_671728,Azeevirinae,1
ICTVTaxoChallenge_313748,Arquatrovirinae,1
ICTVTaxoChallenge_794281,Picornaviridae,0.37943494
ICTVTaxoChallenge_141984,Paramyxoviridae,1
ICTVTaxoChallenge_750122,Rhabdoviridae,1
ICTVTaxoChallenge_142099,Iridoviridae,1
ICTVTaxoChallenge_793461,Demerecviridae,1
ICTVTaxoChallenge_974551,Caulimoviridae,0.10110263
ICTVTaxoChallenge_244427,Autographiviridae,0.13808234
ICTVTaxoChallenge_592661,Genomoviridae,1
ICTVTaxoChallenge_341211,Dicistroviridae,1
ICTVTaxoChallenge_635965,Gracegardnervirinae,1
ICTVTaxoChallenge_812823,Zierdtviridae,1
ICTVTaxoChallenge_47764,Peduoviridae,0.2923766
ICTVTaxoChallenge_424753,Geminiviridae,0.501071
ICTVTaxoChallenge_485652,Paramyxoviridae,1
ICTVTaxoChallenge_812638,Fernvirus,1
ICTVTaxoChallenge_614728,Autographiviridae,0.1866729
ICTVTaxoChallenge_983899,Lispiviridae,1
ICTVTaxoChallenge_80357,Chaseviridae,1
ICTVTaxoChallenge_488684,Dhillonvirus,1
ICTVTaxoChallenge_248900,Mccleskeyvirinae,1
ICTVTaxoChallenge_17394,Betaflexiviridae,1
ICTVTaxoChallenge_994262,Straboviridae,1
ICTVTaxoChallenge_407896,Peduoviridae,0.16577461
ICTVTaxoChallenge_778367,Chaseviridae,1
ICTVTaxoChallenge_81638,Arteriviridae,1
ICTVTaxoChallenge_547467,Geminiviridae,1
ICTVTaxoChallenge_710085,Baculoviridae,1
ICTVTaxoChallenge_934599,Geminiviridae,1
ICTVTaxoChallenge_20283,Geminiviridae,1
ICTVTaxoChallenge_261854,Virgaviridae,1
ICTVTaxoChallenge_119832,Intestiviridae,1
ICTVTaxoChallenge_84439,Ackermannviridae,1
ICTVTaxoChallenge_135119,Autographiviridae,1
ICTVTaxoChallenge_645823,Triavirus,1
ICTVTaxoChallenge_875757,Orlajensenviridae,1
ICTVTaxoChallenge_816817,Gracegardnervirinae,1
ICTVTaxoChallenge_5265,Schitoviridae,1
ICTVTaxoChallenge_84947,Retroviridae,1
ICTVTaxoChallenge_495847,Flaviviridae,1
ICTVTaxoChallenge_306338,Kyanoviridae,1
ICTVTaxoChallenge_308462,Inseviridae,0.18003438
ICTVTaxoChallenge_80308,Schitoviridae,1
ICTVTaxoChallenge_609518,Stanwilliamsviridae,1
ICTVTaxoChallenge_339434,Xinmoviridae,1
ICTVTaxoChallenge_638575,Casjensviridae,0.29543012
ICTVTaxoChallenge_135465,Bclasvirinae,1
ICTVTaxoChallenge_766771,Geminiviridae,1
ICTVTaxoChallenge_63863,Vequintavirinae,1
ICTVTaxoChallenge_442384,Adenoviridae,1
ICTVTaxoChallenge_295068,Mitoviridae,1
ICTVTaxoChallenge_418450,Aliceevansviridae,1
ICTVTaxoChallenge_882221,Pbunavirus,1
ICTVTaxoChallenge_801979,Gordonclarkvirinae,1
ICTVTaxoChallenge_213437,Demerecviridae,1
ICTVTaxoChallenge_431923,Weiservirinae,1
ICTVTaxoChallenge_459904,Casjensviridae,1
ICTVTaxoChallenge_514341,Fuselloviridae,1
ICTVTaxoChallenge_507472,Tymoviridae,1
ICTVTaxoChallenge_251148,Adenoviridae,1
ICTVTaxoChallenge_3118,Aliceevansviridae,0.19045803
ICTVTaxoChallenge_61737,Ackermannviridae,1
ICTVTaxoChallenge_742029,Chimalliviridae,1
ICTVTaxoChallenge_143739,Adenoviridae,1
ICTVTaxoChallenge_287926,Papillomaviridae,1
ICTVTaxoChallenge_576283,Poxviridae,1
ICTVTaxoChallenge_133500,Autographiviridae,1
ICTVTaxoChallenge_942210,Nudiviridae,1
ICTVTaxoChallenge_309847,Suoliviridae,1
ICTVTaxoChallenge_743208,Wbetavirus,0.16103156
ICTVTaxoChallenge_420469,Autographiviridae,0.13332295
ICTVTaxoChallenge_557986,Papillomaviridae,1
ICTVTaxoChallenge_272459,Vividuovirus,0.6638392
